SATISFACTION_LEVEL,LAST_EVALUATION,NUMBER_PROJECT,AVERAGE_MONTLY_HOURS,TIME_SPEND_COMPANY,WORK_ACCIDENT,QUIT_THE_COMPANY,PROMOTION_LAST_5YEARS,DEPARTMENTS,SALARY,EMPLOYEE_ID,ABSENTEEISM,JOB_ROLE,MANAGER_FEEDBACK_SCORE,REMOTE_WORK,ENGAGEMENT_SCORE
0.72,0.71,4.0,256,3.0,0.0,0,1,sales,medium,EMP14011,3,Sales Executive,6.5,0,0.68
0.91,0.78,4.0,169,4.0,0.0,0,0,accounting,low,EMP09801,9,Financial Analyst,10.0,0,0.96
0.67,0.72,3.0,180,3.0,0.0,0,0,sales,low,EMP06195,9,Sales Executive,7.3,0,0.70
0.96,0.57,3.0,263,3.0,0.0,0,0,support,low,EMP07712,9,Customer Support,7.7,1,0.86
0.99,0.61,3.0,154,3.0,0.0,0,0,sales,medium,EMP08882,8,Sales Executive,9.5,1,0.97
0.52,0.92,3.0,268,3.0,0.0,0,0,sales,low,EMP10091,6,Sales Executive,5.7,0,0.55
0.57,0.72,4.0,221,3.0,0.0,0,0,accounting,medium,EMP06212,1,Financial Analyst,5.8,0,0.57
0.72,0.51,3.0,235,2.0,0.0,0,0,sales,low,EMP02389,8,Sales Executive,7.8,1,0.75
0.92,0.82,3.0,185,3.0,0.0,0,0,support,low,EMP03438,7,Customer Support,9.1,0,0.92
0.52,0.82,2.0,242,3.0,0.0,0,0,sales,medium,EMP06891,6,Sales Executive,5.0,0,0.51
0.58,0.84,3.0,258,4.0,0.0,0,0,support,low,EMP08444,6,Customer Support,6.9,1,0.64
0.75,0.76,5.0,175,4.0,0.0,0,0,IT,low,EMP05100,7,IT Support,8.2,0,0.78
0.38,0.55,2.0,148,3.0,0.0,1,0,support,low,EMP12591,6,Customer Support,4.2,0,0.40
0.44,0.48,2.0,146,3.0,0.0,1,0,support,low,EMP00511,16,Customer Support,4.5,1,0.44
0.46,0.54,2.0,143,3.0,0.0,1,0,sales,medium,EMP00701,9,Sales Executive,4.1,0,0.44
0.58,0.73,4.0,205,4.0,0.0,0,0,IT,low,EMP04032,1,IT Support,5.5,1,0.56
0.55,0.68,3.0,178,3.0,1.0,0,0,technical,high,EMP11141,0,Software Engineer,6.6,0,0.60
0.76,0.56,4.0,214,2.0,1.0,0,0,sales,medium,EMP03685,1,Sales Executive,7.0,0,0.73
0.78,1.00,4.0,267,5.0,0.0,1,0,technical,medium,EMP01278,3,Software Engineer,7.9,1,0.78
0.36,0.62,4.0,111,6.0,0.0,0,0,IT,low,EMP07774,12,IT Support,4.1,1,0.38
0.85,0.59,3.0,235,3.0,0.0,0,0,support,low,EMP02031,2,Customer Support,8.9,0,0.87
0.41,0.54,2.0,152,3.0,0.0,1,0,technical,low,EMP00040,10,Software Engineer,3.0,0,0.36
0.37,0.49,2.0,138,3.0,0.0,1,0,technical,low,EMP01892,16,Software Engineer,2.5,1,0.31
0.89,0.52,4.0,189,3.0,0.0,0,0,support,medium,EMP10055,7,Customer Support,10.0,0,0.94
0.97,0.91,4.0,257,3.0,1.0,0,0,technical,low,EMP04790,7,Software Engineer,10.0,0,0.98
0.37,0.49,2.0,148,3.0,0.0,1,0,sales,low,EMP14957,7,Sales Executive,2.2,1,0.30
0.80,0.38,3.0,215,6.0,0.0,0,0,support,low,EMP06693,6,Customer Support,8.8,0,0.84
0.69,0.54,3.0,164,7.0,0.0,0,0,sales,medium,EMP14118,3,Sales Executive,4.7,0,0.58
0.75,0.58,4.0,270,3.0,0.0,0,0,accounting,low,EMP02981,0,Financial Analyst,6.4,0,0.70
0.72,0.80,3.0,213,3.0,0.0,0,0,technical,high,EMP06452,1,Software Engineer,7.1,1,0.72
0.73,0.83,4.0,241,3.0,0.0,0,0,IT,medium,EMP08540,9,IT Support,6.7,1,0.70
0.45,0.57,2.0,149,3.0,0.0,1,0,marketing,low,EMP01304,10,Marketing Analyst,4.7,1,0.46
0.48,0.93,3.0,150,10.0,0.0,0,0,technical,low,EMP11228,5,Software Engineer,6.3,0,0.55
0.92,1.00,4.0,261,4.0,0.0,0,0,sales,medium,EMP14074,0,Sales Executive,8.3,0,0.88
0.75,0.57,3.0,158,2.0,1.0,0,0,RandD,low,EMP07476,7,Research Scientist,7.6,0,0.76
0.81,1.00,4.0,253,5.0,0.0,1,0,technical,low,EMP00347,8,Software Engineer,7.8,1,0.80
0.43,0.54,2.0,153,3.0,0.0,1,0,product_mng,medium,EMP12067,18,Product Manager,4.4,0,0.44
0.51,0.50,4.0,216,2.0,1.0,0,0,management,medium,EMP08535,9,Operations Manager,5.1,1,0.51
0.38,0.56,2.0,161,3.0,0.0,1,0,RandD,medium,EMP12607,12,Research Scientist,6.4,0,0.51
0.91,0.93,5.0,158,4.0,0.0,0,0,sales,medium,EMP08268,4,Sales Executive,7.5,1,0.83
0.69,0.90,3.0,185,4.0,0.0,0,0,product_mng,low,EMP11344,2,Product Manager,6.0,0,0.64
0.40,0.49,2.0,144,3.0,0.0,1,0,support,low,EMP14915,8,Customer Support,3.2,0,0.36
0.79,0.91,5.0,271,5.0,0.0,1,0,sales,low,EMP12708,6,Sales Executive,6.7,0,0.73
0.56,0.70,4.0,135,2.0,0.0,0,0,sales,low,EMP06741,5,Sales Executive,4.2,0,0.49
0.61,0.47,2.0,253,3.0,0.0,1,0,sales,low,EMP00323,0,Sales Executive,5.9,0,0.60
0.86,0.71,3.0,235,3.0,0.0,0,0,IT,medium,EMP05251,7,IT Support,7.9,0,0.82
0.35,0.54,3.0,138,4.0,0.0,0,0,support,low,EMP06926,19,Customer Support,2.6,0,0.30
0.85,0.74,3.0,157,3.0,0.0,0,0,technical,medium,EMP07614,4,Software Engineer,10.0,1,0.92
0.67,0.82,5.0,148,2.0,1.0,0,0,technical,medium,EMP07827,8,Software Engineer,6.0,0,0.64
0.53,0.81,3.0,253,3.0,0.0,0,0,marketing,medium,EMP02755,7,Marketing Analyst,4.9,0,0.51
0.81,0.76,3.0,203,3.0,0.0,0,0,RandD,medium,EMP05573,8,Research Scientist,7.7,1,0.79
0.64,0.86,5.0,274,2.0,1.0,0,0,sales,low,EMP03520,4,Sales Executive,5.2,0,0.58
0.56,0.71,5.0,244,3.0,0.0,0,0,product_mng,low,EMP11656,9,Product Manager,5.3,1,0.55
0.72,1.00,5.0,264,5.0,0.0,1,0,technical,medium,EMP00972,5,Software Engineer,9.2,1,0.82
0.56,0.52,3.0,243,3.0,0.0,0,0,sales,low,EMP03077,2,Sales Executive,5.1,0,0.54
0.89,0.85,4.0,201,2.0,1.0,0,0,support,low,EMP08141,2,Customer Support,8.0,1,0.84
0.85,0.86,4.0,250,3.0,0.0,0,0,technical,low,EMP04258,9,Software Engineer,8.9,1,0.87
0.90,0.93,4.0,263,3.0,1.0,0,0,support,medium,EMP12798,7,Customer Support,8.7,0,0.88
0.15,0.87,4.0,194,4.0,0.0,0,0,sales,low,EMP06119,18,Sales Executive,1.0,0,0.12
0.41,0.68,4.0,273,3.0,0.0,0,0,sales,medium,EMP04818,17,Sales Executive,5.8,0,0.50
0.58,0.91,3.0,195,10.0,0.0,0,0,support,low,EMP13794,1,Customer Support,7.0,0,0.64
0.10,0.77,5.0,252,4.0,0.0,1,0,technical,medium,EMP01202,16,Software Engineer,1.0,0,0.10
0.15,0.56,6.0,140,5.0,0.0,0,0,support,medium,EMP02728,7,Customer Support,1.5,0,0.15
0.62,0.92,3.0,228,2.0,0.0,0,0,sales,low,EMP06108,1,Sales Executive,5.2,1,0.57
0.73,0.74,5.0,199,2.0,0.0,0,0,sales,medium,EMP07802,4,Sales Executive,6.8,0,0.70
0.93,0.57,5.0,143,2.0,0.0,0,0,support,medium,EMP07075,6,Customer Support,8.9,0,0.91
0.38,0.46,2.0,137,3.0,0.0,1,0,technical,low,EMP00037,8,Software Engineer,4.0,1,0.39
0.95,0.88,3.0,199,3.0,0.0,0,0,IT,medium,EMP13385,9,IT Support,8.1,0,0.88
0.77,0.82,3.0,147,4.0,0.0,0,0,sales,high,EMP04755,7,Sales Executive,8.0,0,0.78
0.73,0.87,3.0,227,4.0,0.0,0,0,accounting,low,EMP06746,6,Financial Analyst,7.2,0,0.72
0.92,0.83,5.0,270,3.0,0.0,0,0,technical,low,EMP06622,7,Software Engineer,9.6,1,0.94
0.70,0.83,5.0,241,2.0,0.0,0,0,sales,medium,EMP14045,8,Sales Executive,7.5,0,0.72
0.24,0.54,6.0,193,4.0,0.0,0,0,support,medium,EMP07992,18,Customer Support,2.2,0,0.23
0.59,0.81,4.0,173,2.0,0.0,0,0,sales,medium,EMP03456,4,Sales Executive,6.4,0,0.62
0.68,0.79,5.0,139,4.0,0.0,0,0,technical,low,EMP06303,9,Software Engineer,6.7,1,0.68
0.95,0.64,3.0,242,5.0,1.0,0,0,sales,low,EMP04603,3,Sales Executive,10.0,0,0.98
0.97,0.68,3.0,185,2.0,0.0,0,0,technical,medium,EMP04623,8,Software Engineer,10.0,1,0.98
0.87,0.74,4.0,265,4.0,0.0,0,0,marketing,medium,EMP03822,4,Marketing Analyst,8.9,1,0.88
0.49,0.61,5.0,133,3.0,0.0,0,0,technical,low,EMP03091,12,Software Engineer,4.8,0,0.48
0.40,0.47,2.0,146,3.0,0.0,1,0,sales,medium,EMP14392,11,Sales Executive,5.3,0,0.46
0.98,0.80,4.0,134,2.0,1.0,0,0,support,medium,EMP03032,6,Customer Support,8.5,0,0.92
0.97,0.40,4.0,258,4.0,1.0,0,0,technical,medium,EMP02401,3,Software Engineer,9.7,0,0.97
0.79,0.73,5.0,155,3.0,0.0,0,0,IT,medium,EMP04039,4,IT Support,8.1,1,0.80
0.10,0.77,7.0,250,5.0,0.0,1,0,RandD,medium,EMP14514,17,Research Scientist,1.0,0,0.10
0.67,0.77,3.0,157,3.0,0.0,0,0,RandD,medium,EMP08926,0,Research Scientist,6.6,0,0.66
0.11,0.89,6.0,272,4.0,0.0,1,0,product_mng,medium,EMP01747,5,Product Manager,2.2,1,0.16
0.47,0.62,6.0,171,5.0,1.0,0,0,marketing,high,EMP04129,11,Marketing Analyst,3.7,1,0.42
0.82,0.87,4.0,239,5.0,0.0,1,0,sales,low,EMP12027,6,Sales Executive,8.2,0,0.82
0.73,0.68,3.0,132,2.0,0.0,0,0,support,medium,EMP09928,4,Customer Support,6.6,0,0.70
0.91,0.77,3.0,144,3.0,0.0,0,0,sales,medium,EMP13576,0,Sales Executive,10.0,0,0.96
0.11,0.80,7.0,296,4.0,0.0,1,0,sales,low,EMP12560,13,Sales Executive,2.4,0,0.18
0.66,0.83,4.0,266,3.0,1.0,0,0,technical,medium,EMP06599,7,Software Engineer,5.0,1,0.58
0.86,0.82,4.0,274,2.0,1.0,0,0,sales,low,EMP13238,6,Sales Executive,7.8,0,0.82
0.89,0.58,3.0,167,3.0,0.0,0,0,support,medium,EMP09896,3,Customer Support,9.8,0,0.94
0.96,0.68,3.0,206,3.0,0.0,0,0,sales,medium,EMP11914,7,Sales Executive,10.0,0,0.98
0.59,0.51,3.0,156,3.0,0.0,0,0,product_mng,medium,EMP09302,4,Product Manager,6.3,0,0.61
0.93,0.97,3.0,256,2.0,1.0,0,0,product_mng,low,EMP02508,9,Product Manager,9.5,0,0.94
0.67,0.71,4.0,173,3.0,0.0,0,0,support,high,EMP04936,8,Customer Support,7.7,0,0.72
0.55,0.47,3.0,194,2.0,0.0,0,0,IT,high,EMP08315,9,IT Support,6.3,1,0.59
0.20,0.68,5.0,167,7.0,0.0,0,0,marketing,medium,EMP11644,8,Marketing Analyst,1.7,1,0.18
0.43,0.46,2.0,156,3.0,0.0,1,0,technical,low,EMP00211,18,Software Engineer,3.1,0,0.37
0.83,0.99,5.0,132,3.0,0.0,0,0,technical,low,EMP13167,8,Software Engineer,6.6,0,0.74
0.85,0.85,4.0,247,6.0,0.0,1,0,technical,low,EMP01951,4,Software Engineer,8.4,0,0.84
0.70,0.68,5.0,225,7.0,0.0,0,0,sales,medium,EMP13834,5,Sales Executive,5.2,0,0.61
0.09,0.88,6.0,269,4.0,0.0,1,0,technical,medium,EMP00652,6,Software Engineer,1.2,1,0.10
0.16,0.98,5.0,284,5.0,0.0,0,0,IT,medium,EMP02207,11,IT Support,1.3,1,0.15
0.41,0.55,2.0,151,3.0,0.0,1,0,sales,low,EMP12760,10,Sales Executive,6.0,0,0.50
0.72,0.62,3.0,270,4.0,0.0,0,0,sales,low,EMP02616,2,Sales Executive,7.5,0,0.74
0.20,0.70,6.0,281,5.0,0.0,1,0,sales,medium,EMP01397,10,Sales Executive,2.0,0,0.20
0.73,0.59,6.0,121,5.0,0.0,0,0,sales,low,EMP08720,1,Sales Executive,6.0,0,0.66
0.86,0.82,4.0,212,2.0,0.0,0,0,product_mng,medium,EMP11092,6,Product Manager,9.3,0,0.90
0.90,0.87,3.0,220,3.0,0.0,0,0,support,low,EMP09515,9,Customer Support,8.9,1,0.90
0.67,0.83,3.0,148,3.0,0.0,0,0,support,low,EMP08137,5,Customer Support,6.9,0,0.68
0.46,0.55,2.0,145,3.0,0.0,1,0,technical,low,EMP01953,16,Software Engineer,3.3,0,0.40
0.57,0.88,3.0,176,3.0,0.0,0,0,support,low,EMP07636,4,Customer Support,6.6,0,0.62
0.89,0.92,5.0,242,5.0,0.0,1,0,sales,low,EMP12026,0,Sales Executive,8.0,0,0.84
0.91,0.70,4.0,196,2.0,0.0,0,0,technical,low,EMP02938,6,Software Engineer,9.6,1,0.94
0.20,0.98,3.0,180,6.0,0.0,0,0,sales,medium,EMP10863,10,Sales Executive,2.8,1,0.24
0.62,0.64,4.0,163,3.0,0.0,0,0,technical,low,EMP10650,8,Software Engineer,6.3,1,0.62
0.40,0.46,2.0,132,3.0,0.0,1,0,technical,low,EMP14331,17,Software Engineer,5.8,1,0.49
0.61,0.88,5.0,146,7.0,1.0,0,0,marketing,low,EMP11492,4,Marketing Analyst,5.5,1,0.58
0.38,0.52,2.0,145,3.0,0.0,1,0,sales,low,EMP00485,12,Sales Executive,2.5,0,0.32
0.81,0.55,3.0,127,4.0,0.0,0,0,support,medium,EMP05704,8,Customer Support,8.9,0,0.85
0.11,0.77,7.0,273,4.0,0.0,1,0,management,low,EMP00899,18,Operations Manager,1.0,0,0.11
0.84,0.97,5.0,256,5.0,0.0,1,0,support,low,EMP01733,4,Customer Support,7.7,1,0.80
0.96,0.72,3.0,195,2.0,0.0,0,0,sales,medium,EMP07654,2,Sales Executive,7.9,0,0.88
0.70,0.90,3.0,225,2.0,0.0,0,0,sales,low,EMP02614,5,Sales Executive,6.7,1,0.68
0.53,0.94,4.0,202,3.0,1.0,0,0,sales,low,EMP07198,2,Sales Executive,5.0,0,0.52
0.78,0.96,2.0,285,3.0,0.0,0,0,sales,high,EMP13231,9,Sales Executive,8.0,0,0.79
0.76,0.79,3.0,161,3.0,0.0,0,0,technical,low,EMP04487,5,Software Engineer,8.3,0,0.80
0.84,0.93,3.0,159,3.0,0.0,0,0,sales,low,EMP10763,3,Sales Executive,7.6,1,0.80
0.52,0.92,4.0,150,2.0,1.0,0,0,support,low,EMP03947,1,Customer Support,7.0,0,0.61
0.69,0.56,4.0,178,3.0,0.0,0,0,support,medium,EMP02641,7,Customer Support,6.4,0,0.66
0.88,0.92,4.0,225,5.0,0.0,1,0,accounting,low,EMP01251,3,Financial Analyst,9.4,1,0.91
0.45,0.57,2.0,148,3.0,0.0,1,0,marketing,high,EMP12619,6,Marketing Analyst,4.6,1,0.45
0.55,0.91,3.0,243,4.0,0.0,0,0,support,medium,EMP07074,6,Customer Support,5.3,0,0.54
0.21,0.70,6.0,130,6.0,1.0,0,0,RandD,low,EMP02436,6,Research Scientist,2.1,1,0.21
0.74,0.84,3.0,206,3.0,0.0,0,0,RandD,low,EMP04960,3,Research Scientist,6.5,1,0.70
0.60,0.62,3.0,238,4.0,0.0,0,1,marketing,medium,EMP11406,4,Marketing Analyst,5.6,1,0.58
0.37,0.54,2.0,157,3.0,0.0,1,0,support,low,EMP14920,18,Customer Support,2.4,0,0.30
0.54,0.61,4.0,118,5.0,0.0,0,0,support,low,EMP13362,8,Customer Support,4.9,0,0.52
0.62,0.63,3.0,230,2.0,0.0,0,0,management,medium,EMP03820,4,Operations Manager,5.7,0,0.60
0.57,0.98,3.0,188,5.0,0.0,0,0,support,medium,EMP07607,1,Customer Support,6.5,0,0.61
0.99,0.72,4.0,136,3.0,0.0,0,0,RandD,low,EMP05415,2,Research Scientist,9.6,0,0.98
0.58,0.69,4.0,223,4.0,0.0,0,0,sales,low,EMP02304,8,Sales Executive,5.4,0,0.56
0.35,0.41,6.0,244,3.0,0.0,0,0,technical,low,EMP05538,13,Software Engineer,3.7,1,0.36
0.50,0.77,3.0,204,2.0,0.0,0,0,marketing,medium,EMP09165,1,Marketing Analyst,5.2,0,0.51
0.75,0.55,3.0,253,6.0,0.0,0,0,IT,medium,EMP06400,8,IT Support,6.9,1,0.72
0.74,0.87,5.0,242,5.0,0.0,1,0,support,medium,EMP00583,3,Customer Support,7.8,0,0.76
0.59,0.77,3.0,169,3.0,0.0,0,0,IT,low,EMP04949,8,IT Support,5.7,0,0.58
0.78,0.77,3.0,244,2.0,0.0,0,0,technical,medium,EMP13531,1,Software Engineer,7.2,0,0.75
0.69,0.66,3.0,215,6.0,0.0,0,0,sales,high,EMP11738,3,Sales Executive,7.8,0,0.74
0.93,0.81,3.0,143,3.0,0.0,0,0,support,low,EMP10384,4,Customer Support,8.8,0,0.90
0.41,0.47,2.0,131,3.0,0.0,1,0,marketing,medium,EMP00763,10,Marketing Analyst,4.4,1,0.43
0.72,0.99,3.0,143,4.0,0.0,0,0,sales,low,EMP11897,9,Sales Executive,5.9,1,0.66
0.79,0.93,5.0,268,5.0,0.0,1,0,technical,medium,EMP01871,0,Software Engineer,9.0,0,0.84
0.39,0.55,2.0,159,3.0,0.0,1,0,technical,high,EMP12580,8,Software Engineer,3.3,1,0.36
0.97,0.77,5.0,223,2.0,0.0,0,0,support,low,EMP06078,9,Customer Support,10.0,0,0.98
0.58,0.83,4.0,207,3.0,0.0,0,0,sales,low,EMP07277,0,Sales Executive,5.5,1,0.56
0.11,0.87,6.0,257,4.0,0.0,1,0,support,medium,EMP00739,10,Customer Support,1.5,0,0.13
0.77,0.48,5.0,262,7.0,0.0,0,0,IT,medium,EMP11625,9,IT Support,7.6,1,0.76
0.76,0.89,5.0,204,3.0,0.0,0,0,accounting,low,EMP05881,5,Financial Analyst,5.7,0,0.66
0.85,0.77,3.0,146,4.0,0.0,0,0,accounting,low,EMP10030,6,Financial Analyst,9.6,1,0.90
0.79,0.61,4.0,227,2.0,0.0,0,1,sales,high,EMP10780,9,Sales Executive,7.8,0,0.78
0.76,0.81,4.0,193,3.0,1.0,0,0,accounting,low,EMP07509,0,Financial Analyst,8.0,0,0.78
0.57,0.91,4.0,224,10.0,0.0,0,0,sales,medium,EMP11620,5,Sales Executive,6.4,0,0.60
0.36,0.78,2.0,151,4.0,0.0,1,0,technical,low,EMP12442,6,Software Engineer,3.1,0,0.34
0.49,0.78,4.0,254,10.0,0.0,0,0,management,high,EMP13843,8,Operations Manager,5.4,0,0.52
0.76,0.99,3.0,216,3.0,0.0,0,0,marketing,low,EMP06189,3,Marketing Analyst,6.9,1,0.73
0.70,0.63,3.0,157,4.0,0.0,0,0,sales,medium,EMP06889,0,Sales Executive,7.4,0,0.72
0.54,0.73,3.0,157,3.0,0.0,0,0,RandD,low,EMP13199,8,Research Scientist,5.4,1,0.54
0.38,0.49,2.0,145,3.0,0.0,1,0,IT,low,EMP00751,17,IT Support,3.4,1,0.36
0.64,0.91,3.0,165,3.0,1.0,0,0,support,low,EMP10893,6,Customer Support,6.4,0,0.64
0.34,0.69,6.0,283,2.0,0.0,0,0,RandD,low,EMP07935,16,Research Scientist,2.3,1,0.29
0.58,0.53,3.0,287,5.0,0.0,0,0,IT,low,EMP08084,1,IT Support,6.1,0,0.60
0.63,0.70,5.0,182,3.0,0.0,0,0,sales,medium,EMP03222,0,Sales Executive,6.7,0,0.65
0.36,0.49,2.0,147,3.0,0.0,1,0,marketing,low,EMP01840,19,Marketing Analyst,3.9,1,0.38
0.52,0.70,4.0,247,5.0,0.0,0,0,IT,medium,EMP05405,7,IT Support,6.7,1,0.60
0.33,0.40,6.0,214,6.0,0.0,0,0,marketing,medium,EMP07792,8,Marketing Analyst,3.2,1,0.32
0.10,0.83,6.0,283,5.0,0.0,1,0,support,medium,EMP01276,6,Customer Support,1.0,1,0.10
0.45,0.46,2.0,153,3.0,0.0,1,0,management,low,EMP12214,17,Operations Manager,3.3,0,0.39
0.97,0.93,2.0,160,6.0,0.0,0,0,technical,medium,EMP10120,1,Software Engineer,10.0,0,0.98
0.64,0.68,3.0,272,3.0,0.0,0,0,technical,low,EMP05923,7,Software Engineer,6.6,1,0.65
0.75,0.63,4.0,209,3.0,0.0,0,1,sales,medium,EMP13146,0,Sales Executive,6.9,1,0.72
0.20,0.98,2.0,228,3.0,0.0,0,0,sales,low,EMP08792,18,Sales Executive,1.0,0,0.15
0.47,0.64,3.0,192,3.0,0.0,0,0,support,low,EMP02265,16,Customer Support,3.7,0,0.42
0.58,0.72,5.0,234,3.0,1.0,0,0,sales,low,EMP03448,2,Sales Executive,7.0,1,0.64
0.17,0.73,4.0,188,5.0,0.0,0,0,technical,low,EMP10500,19,Software Engineer,2.7,1,0.22
0.75,0.98,2.0,161,3.0,0.0,0,0,product_mng,low,EMP07321,5,Product Manager,6.7,0,0.71
0.75,0.73,5.0,181,3.0,1.0,0,0,technical,low,EMP08824,1,Software Engineer,6.9,0,0.72
0.11,0.89,6.0,284,4.0,0.0,1,0,RandD,low,EMP01370,7,Research Scientist,1.1,1,0.11
0.28,0.38,5.0,139,4.0,0.0,0,0,support,medium,EMP03818,14,Customer Support,1.9,0,0.24
0.68,0.49,3.0,178,3.0,1.0,0,0,RandD,low,EMP13048,0,Research Scientist,6.0,0,0.64
0.09,0.80,5.0,279,4.0,0.0,1,0,technical,low,EMP01189,6,Software Engineer,1.2,1,0.10
0.94,0.70,6.0,217,5.0,0.0,0,0,sales,low,EMP05816,7,Sales Executive,9.5,1,0.94
0.40,0.48,2.0,139,3.0,0.0,1,0,technical,low,EMP01571,6,Software Engineer,3.7,1,0.38
0.57,0.99,3.0,100,4.0,1.0,0,0,technical,low,EMP09426,9,Software Engineer,6.2,1,0.60
0.97,0.50,3.0,173,2.0,0.0,0,0,accounting,medium,EMP03693,6,Financial Analyst,10.0,0,0.98
0.61,0.63,5.0,230,3.0,0.0,0,0,sales,medium,EMP02528,5,Sales Executive,6.7,0,0.64
0.74,0.58,4.0,148,2.0,0.0,0,0,product_mng,medium,EMP02128,4,Product Manager,7.2,0,0.73
0.80,0.77,4.0,224,2.0,0.0,0,0,accounting,medium,EMP10079,3,Financial Analyst,6.8,0,0.74
0.69,0.65,4.0,232,2.0,1.0,0,0,sales,low,EMP02765,6,Sales Executive,4.9,0,0.59
0.64,0.93,5.0,198,2.0,0.0,0,0,technical,high,EMP04163,4,Software Engineer,6.3,1,0.64
0.72,0.59,3.0,255,2.0,0.0,0,0,support,high,EMP05014,4,Customer Support,5.2,0,0.62
0.88,0.51,5.0,195,4.0,0.0,0,0,IT,low,EMP14146,0,IT Support,8.6,0,0.87
0.66,0.51,3.0,192,3.0,0.0,0,0,technical,low,EMP09807,1,Software Engineer,8.0,1,0.73
0.39,0.38,4.0,135,2.0,0.0,0,0,product_mng,high,EMP06024,13,Product Manager,2.7,0,0.33
0.41,0.53,2.0,157,3.0,0.0,1,0,accounting,low,EMP14776,16,Financial Analyst,2.8,0,0.34
0.76,1.00,4.0,220,6.0,0.0,1,0,RandD,medium,EMP01982,1,Research Scientist,8.2,1,0.79
0.88,0.72,2.0,144,4.0,1.0,0,0,technical,low,EMP05020,3,Software Engineer,6.0,0,0.74
0.54,0.96,3.0,147,2.0,0.0,0,0,support,medium,EMP04098,3,Customer Support,5.8,1,0.56
0.19,0.72,4.0,102,3.0,0.0,0,0,sales,medium,EMP10620,11,Sales Executive,3.4,0,0.26
0.74,0.89,3.0,160,2.0,0.0,0,0,sales,low,EMP03523,3,Sales Executive,6.5,0,0.70
0.84,0.85,4.0,185,3.0,1.0,0,0,IT,medium,EMP04107,2,IT Support,7.4,1,0.79
0.70,0.52,4.0,255,3.0,0.0,0,0,RandD,medium,EMP02058,6,Research Scientist,7.6,1,0.73
0.45,0.48,3.0,145,2.0,0.0,0,0,support,medium,EMP13267,8,Customer Support,3.3,0,0.39
0.86,0.82,3.0,263,6.0,0.0,0,0,sales,high,EMP10480,4,Sales Executive,9.4,0,0.90
0.99,0.81,3.0,183,2.0,0.0,0,0,technical,low,EMP12860,3,Software Engineer,8.8,1,0.94
0.58,0.67,2.0,180,2.0,0.0,0,0,technical,medium,EMP04011,1,Software Engineer,7.6,1,0.67
0.53,0.73,3.0,163,3.0,1.0,0,0,IT,low,EMP11702,1,IT Support,6.0,1,0.56
0.11,0.85,6.0,305,4.0,0.0,1,0,accounting,medium,EMP14748,11,Financial Analyst,1.1,0,0.11
0.76,0.92,4.0,154,3.0,0.0,0,0,support,medium,EMP05782,6,Customer Support,9.3,1,0.84
0.93,0.73,4.0,168,2.0,0.0,0,0,product_mng,medium,EMP06097,9,Product Manager,10.0,0,0.97
0.38,0.49,2.0,132,3.0,0.0,1,0,support,low,EMP12127,17,Customer Support,4.2,0,0.40
0.52,0.65,4.0,264,3.0,0.0,0,0,product_mng,medium,EMP08467,8,Product Manager,3.3,0,0.42
0.48,0.72,3.0,143,4.0,0.0,0,0,sales,medium,EMP14165,8,Sales Executive,4.1,0,0.44
0.91,0.65,5.0,174,2.0,0.0,0,0,technical,medium,EMP03722,4,Software Engineer,10.0,1,0.96
0.87,0.54,4.0,211,3.0,0.0,0,0,technical,medium,EMP04926,9,Software Engineer,7.4,0,0.80
0.11,0.97,6.0,254,4.0,0.0,1,0,accounting,high,EMP01711,11,Financial Analyst,1.0,0,0.11
0.53,0.91,4.0,167,4.0,0.0,0,0,management,high,EMP13997,9,Operations Manager,4.3,0,0.48
0.57,0.78,3.0,134,3.0,0.0,0,0,RandD,medium,EMP11479,2,Research Scientist,6.7,1,0.62
0.40,0.57,2.0,160,3.0,0.0,1,0,accounting,low,EMP00563,8,Financial Analyst,5.0,0,0.45
0.80,0.77,4.0,194,3.0,0.0,0,0,accounting,medium,EMP10792,7,Financial Analyst,7.1,0,0.76
0.37,0.52,2.0,128,3.0,0.0,1,0,accounting,low,EMP00641,17,Financial Analyst,2.8,0,0.32
0.67,0.54,3.0,166,5.0,0.0,1,0,IT,medium,EMP01670,6,IT Support,6.5,0,0.66
0.24,0.52,4.0,228,5.0,0.0,0,0,sales,medium,EMP03001,11,Sales Executive,2.9,0,0.26
0.62,0.89,5.0,243,3.0,0.0,0,0,support,medium,EMP07530,4,Customer Support,7.3,0,0.68
0.48,0.67,3.0,183,2.0,0.0,0,0,technical,low,EMP13401,16,Software Engineer,2.7,0,0.38
0.69,0.63,4.0,217,3.0,0.0,0,0,technical,medium,EMP02408,0,Software Engineer,8.3,1,0.76
0.73,1.00,4.0,252,5.0,0.0,1,0,technical,medium,EMP12572,4,Software Engineer,7.5,1,0.74
0.60,0.98,4.0,265,2.0,0.0,0,0,sales,low,EMP08409,9,Sales Executive,6.1,0,0.60
0.30,0.39,3.0,175,3.0,0.0,0,0,sales,medium,EMP07803,17,Sales Executive,2.4,0,0.27
0.92,0.63,5.0,224,8.0,1.0,0,0,sales,low,EMP13952,3,Sales Executive,10.0,1,0.96
0.74,0.89,5.0,229,6.0,0.0,1,0,support,low,EMP14489,7,Customer Support,6.9,0,0.72
0.90,0.98,4.0,264,6.0,0.0,1,0,product_mng,medium,EMP14279,5,Product Manager,8.9,1,0.90
